Day,StartTime,EndTime,Course,Group,Room
SATURDAY,08:00,08:50,Mathematical Foundations for AI,AIDS 1.3,D110
SATURDAY,13:00,13:50,Mathematical Foundations for AI,AIDS 1.3,D110
SATURDAY,15:00,15:50,Mathematical Foundations for AI,AIDS 1.3,D110
SATURDAY,09:00,09:50,Mathematical Foundations for AI,AIDS 1.3,D111
