Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,10:00,10:50,Big Data Technology,AIML 4.3,B212
SATURDAY,11:00,11:50,Big Data Technology,AIML 4.3,B422
FRIDAY,12:00,12:50,Big Data Technology,AIML 4.3,C301
TUESDAY,09:50,11:30,Big Data Technology,AIML 4.3,JR3
SATURDAY,11:50,13:30,Big Data Technology,AIML 4.3,TLFL4
