Day,StartTime,EndTime,Course,Groups,Room
MONDAY,09:00,09:50,Aircraft Propulsion,AERO 3.1,C102
FRIDAY,13:00,13:50,Aircraft Propulsion,AERO 3.1,C301
TUESDAY,10:00,10:50,Aircraft Propulsion,AERO 3.1,B325
