Day,StartTime,EndTime,Course,Group,Room
TUESDAY,09:00,09:50,Programming using C,IT 1.1,A110
FRIDAY,14:00,14:50,Programming using C,IT 1.1,C301
THURSDAY,12:00,12:50,Programming using C,IT 1.1,A303
SATURDAY,13:20,15:00,Programming using C,IT 1.1,TLFL5
TUESDAY,13:20,15:00,Programming using C,IT 1.1,TLGL1
FRIDAY,15:00,16:40,Programming using C,IT 1.1,KSL03
SATURDAY,11:50,13:20,Programming using C,IT 1.1,TLFL4
